Date,avg_vol,avg_corr,z_vol,z_corr,stress_index,stress_index_smooth
2000-02-08 00:00:00-05:00,0.030130683957891397,0.5998920577856918,0.18591521384769263,-0.3778463781631722,-0.09596558215773977,-0.049681757224880746
2000-02-09 00:00:00-05:00,0.030288862506650683,0.6093031236868736,0.1919985331129456,-0.32401441920876617,-0.06600794304791029,-0.05265015464724975
2000-02-10 00:00:00-05:00,0.030222751310451074,0.6102746373246961,0.18945599168337396,-0.3184572928615432,-0.06450065058908461,-0.054804790273037904
2000-02-11 00:00:00-05:00,0.028404437787119347,0.6181348442328081,0.11952627129134455,-0.27349635643908266,-0.07698504257386905,-0.05883756341864357
2000-02-14 00:00:00-05:00,0.027453607729161833,0.5935483799193572,0.08295871611446123,-0.41413266178994135,-0.16558697283774004,-0.07824654694938837
2000-02-15 00:00:00-05:00,0.026903245694053883,0.6030624553591687,0.06179258456693393,-0.3597114810286057,-0.14895944823083587,-0.09110343809146973
2000-02-16 00:00:00-05:00,0.026985651167531922,0.6359514335992461,0.06496178044275469,-0.1715842119963198,-0.05331121577678255,-0.08423212494334478
2000-02-17 00:00:00-05:00,0.027071652427420788,0.6422080434807887,0.06826926508730105,-0.13579596336715655,-0.03376334913992775,-0.07505598388817804
2000-02-18 00:00:00-05:00,0.02776661381898952,0.6640958994228611,0.09499647971341756,-0.010595887727942515,0.04220029599273752,-0.053736660273466116
2000-02-22 00:00:00-05:00,0.02778733943145592,0.6554004854088843,0.09579355693147247,-0.060334267546660394,0.017729644692406038,-0.04074278664330754
2000-02-23 00:00:00-05:00,0.028089253795406367,0.6185959641579853,0.10740474872127273,-0.27085871803065487,-0.08172698465469107,-0.04819445900901364
2000-02-24 00:00:00-05:00,0.026668401930815204,0.5466252904485235,0.05276083152304662,-0.6825360342592215,-0.3148876013680874,-0.09668412125611796
2000-02-25 00:00:00-05:00,0.026149434733663275,0.5192397484163567,0.032802100246070505,-0.839183261055778,-0.4031905804048537,-0.1524125683740699
2000-02-28 00:00:00-05:00,0.02662994852360436,0.5170816868262291,0.051281968840747406,-0.8515275251551546,-0.4001227781572036,-0.19745078833463967
2000-02-29 00:00:00-05:00,0.025043000640129938,0.41059214237673614,-0.009749762125399731,-1.4606552101667574,-0.7352024861460785,-0.2952238243003558
2000-03-01 00:00:00-05:00,0.025383173896151495,0.424284145038321,0.0033328115744571396,-1.382335991810259,-0.6895015901179009,-0.3669106908126367
2000-03-02 00:00:00-05:00,0.025314818592767206,0.42674739651858906,0.0007039650132672554,-1.3682460200714022,-0.6837710275290675,-0.424521661124715
2000-03-03 00:00:00-05:00,0.025464146189898534,0.4659412301637437,0.006446889421085296,-1.1440545346216153,-0.568803822600265,-0.4507547813929968
2000-03-06 00:00:00-05:00,0.025136063260039847,0.4479529968757292,-0.006170707740254286,-1.24694849436969,-0.6265596010549721,-0.4827192940588105
2000-03-07 00:00:00-05:00,0.02540701866212307,0.4731086014394888,0.004249846945865697,-1.1030566667522121,-0.5494034099031733,-0.4948436787577855
2000-03-08 00:00:00-05:00,0.024953397855821544,0.4353710473562516,-0.013195756214225609,-1.3189181306692164,-0.666056943441721,-0.5259733632457737
2000-03-09 00:00:00-05:00,0.025680796321304704,0.4412908907324285,0.014778941576958686,-1.2850562101398053,-0.6351386342814234,-0.5458215943431646
2000-03-10 00:00:00-05:00,0.025809456758884214,0.41739659834292275,0.01972703678166551,-1.421733243396466,-0.7010031033074002,-0.5740364141548437
2000-03-13 00:00:00-05:00,0.02620476000432646,0.40797157008355506,0.03492983050735176,-1.4756450680218451,-0.7203576187572467,-0.6006402695370987
2000-03-14 00:00:00-05:00,0.026504536976838345,0.40573084088348355,0.046458821299497306,-1.4884621966651628,-0.7210016876828327,-0.622524163745414
2000-03-15 00:00:00-05:00,0.031858228343228635,0.4568351873035285,0.2523540838672574,-1.1961417403255528,-0.4718938282291477,-0.5951368300151837
2000-03-16 00:00:00-05:00,0.036918990022241936,0.5033282582122773,0.4469836923715403,-0.9301981042800583,-0.24160720595425902,-0.530858716549561
2000-03-17 00:00:00-05:00,0.03761451492702561,0.47780769045228416,0.47373257890464776,-1.0761775470524835,-0.30122248407391783,-0.4891066742812622
2000-03-20 00:00:00-05:00,0.03733282528811903,0.4652168381135046,0.4628992009237289,-1.148198108104665,-0.34264945359046806,-0.4624780887011178
2000-03-21 00:00:00-05:00,0.03826839716440331,0.48443295144963444,0.49887994839973526,-1.0382805881089912,-0.26970031985462795,-0.42742758527448327
2000-03-22 00:00:00-05:00,0.037818155747935546,0.495274637560928,0.4815643117075485,-0.9762653809190789,-0.2473505346057652,-0.3946863033347163
2000-03-23 00:00:00-05:00,0.03781885116448598,0.505869191951381,0.48159105642692934,-0.9156637845562832,-0.2170363640646769,-0.3623863143765273
2000-03-24 00:00:00-05:00,0.03761331575343602,0.5013617891112021,0.4736864604147695,-0.9414464458649257,-0.2338799927250781,-0.3390215286217183
2000-03-27 00:00:00-05:00,0.038617638363431406,0.5441555837737767,0.5123112621330579,-0.6966629301645723,-0.09217583401575719,-0.2941404932388163
2000-03-28 00:00:00-05:00,0.038194912796994926,0.5623570854029113,0.49605384542017983,-0.592549060503423,-0.04824760754162161,-0.24943269583932634
2000-03-29 00:00:00-05:00,0.03823414832363826,0.569363245525824,0.49756278728988274,-0.5524733317682465,-0.0274552722391819,-0.2090731642756637
2000-03-30 00:00:00-05:00,0.03892522548821704,0.584106698299846,0.5241406201378508,-0.4681397448067834,0.0280004376655337,-0.16596887301362778
2000-03-31 00:00:00-05:00,0.038809335049269054,0.5760632645550632,0.5196836406963228,-0.5141487516236688,0.0027674445363269906,-0.13528954254999964
2000-10-30 00:00:00-05:00,0.05860347312707864,0.23204874806551215,1.2809376947530489,-2.4819359848487403,-0.6004991450478457,-0.2198731066405171
2000-10-31 00:00:00-05:00,0.05802224634010091,0.22358540994890358,1.2585845492827146,-2.53034687420967,-0.6358811624634778,-0.29551093497196446
2000-11-01 00:00:00-05:00,0.05790280612550582,0.2175572188796004,1.2539910505801948,-2.564828551165231,-0.6554187502925182,-0.3609487195757015
2000-11-02 00:00:00-05:00,0.05747652509400053,0.21929829215891325,1.2375968957993568,-2.554869489535792,-0.6586362968682176,-0.4150737336288862
2000-11-03 00:00:00-05:00,0.05710425552887779,0.22501464119657985,1.2232799442585711,-2.522171570936998,-0.6494458133392134,-0.4576868390307639
2000-11-06 00:00:00-05:00,0.05729458231554457,0.22195026892434946,1.230599638471885,-2.5396999958903304,-0.6545501787092227,-0.49348017351775636
2000-11-07 00:00:00-05:00,0.057171544448601376,0.22159396683773902,1.225867779239378,-2.5417380688889875,-0.6579351448248048,-0.5233810773917651
2000-11-08 00:00:00-05:00,0.05534354795464287,0.2081820844786894,1.1555656657370263,-2.61845497941057,-0.7314446568367717,-0.561210819109039
2000-11-09 00:00:00-05:00,0.05212190571109426,0.11515781881831368,1.0316659430524011,-3.150560322564555,-1.059447189756077,-0.6517992501357732
2000-11-10 00:00:00-05:00,0.050315234769052065,0.1428722418656636,0.9621839795756515,-2.992031873226777,-1.0149239468255629,-0.7178219222611895
2000-11-13 00:00:00-05:00,0.05026196487279684,0.14191190922844535,0.960135296055103,-2.997525043464042,-1.0186948737044697,-0.7725260952508768
2000-11-14 00:00:00-05:00,0.049210688446146636,0.09165827537788512,0.919704718144822,-3.2849793640647933,-1.1826373229599856,-0.8470917730161693
2000-11-15 00:00:00-05:00,0.050183147475989155,0.08791600319618506,0.9571040924424883,-3.3063854241855912,-1.1746406658715514,-0.9066461171716933
2000-11-16 00:00:00-05:00,0.04908214141061075,0.04308834017918122,0.914760984219455,-3.562802809941042,-1.3240209128607934,-0.9825324436606205
2000-11-17 00:00:00-05:00,0.04903760482125885,0.05166588376626783,0.913048171109598,-3.5137386572554576,-1.3003452430729299,-1.040316589008313
2000-11-20 00:00:00-05:00,0.04885024707324648,0.050431412527121765,0.9058426618485885,-3.5207999195793946,-1.307478628865403,-1.0888915053459658
2000-11-21 00:00:00-05:00,0.04913857920218809,0.06328364974482713,0.9169315004334659,-3.4472842186332433,-1.2651763590998888,-1.120943296937588
2000-11-22 00:00:00-05:00,0.04939885569583545,0.0765831498923477,0.9269413596749172,-3.3712101422668734,-1.2221343912959781,-1.1393416777300227
2000-11-24 00:00:00-05:00,0.04941584350000886,0.0729170450566367,0.9275946861671189,-3.392180519810799,-1.23229291682184,-1.156241903019444
2000-11-27 00:00:00-05:00,0.049278993043791165,0.07500269356699811,0.9223316146362588,-3.3802504636214152,-1.2289594244925781,-1.1694632705600139
2000-11-28 00:00:00-05:00,0.023253238032225974,0.39633661815629295,-0.07858145541309255,-1.5421978114795452,-0.8103896334463189,-1.1041771547211603
2000-11-29 00:00:00-05:00,0.023761379626224446,0.43138306087751843,-0.05903906124843642,-1.3417296938532475,-0.7003843775508419,-1.0307602861447387
2000-11-30 00:00:00-05:00,0.022900778358677265,0.4650407498774174,-0.09213654704303618,-1.1492053452016033,-0.6206709461223198,-0.9561985879588443
2000-12-01 00:00:00-05:00,0.022566453596864305,0.45388934930010644,-0.10499419607535156,-1.2129921409232824,-0.658993168499317,-0.9021612389662029
2000-12-04 00:00:00-05:00,0.022575067778272867,0.4440655190691053,-0.10466290705969093,-1.2691851408792063,-0.6869240239694486,-0.8630271998758839
2000-12-05 00:00:00-05:00,0.026227904953717567,0.580784342702244,0.035819951940558786,-0.4871438525284806,-0.2256619502939609,-0.747142609042807
2000-12-06 00:00:00-05:00,0.026746481480258887,0.5614704847415681,0.055763658588275616,-0.5976204786521772,-0.2709284100319508,-0.6605582092226513
2000-12-07 00:00:00-05:00,0.026997484877614684,0.5371069086368657,0.0654168878962656,-0.7369818477704393,-0.3357824799370869,-0.601508076625276
2000-12-08 00:00:00-05:00,0.02831681479009075,0.5624570652699457,0.11615641697112038,-0.5919771686311341,-0.23791037583000688,-0.5353994037534088
2000-12-11 00:00:00-05:00,0.029186862200525472,0.5653177567898919,0.149617187822138,-0.5756138119083184,-0.2129983120430902,-0.4767810234424418
2000-12-12 00:00:00-05:00,0.0291327679078417,0.5494432046688075,0.14753679920178095,-0.6664173666995441,-0.25944028374888156,-0.43726452531633986
2000-12-13 00:00:00-05:00,0.029205841568183333,0.5460930795340075,0.15034710697881892,-0.6855803181273975,-0.2676166055742893,-0.40641944899960336
2000-12-14 00:00:00-05:00,0.029244653360574024,0.5588651287221746,0.15183975263918964,-0.6125232983508462,-0.23034177285582827,-0.3744053260643715
2000-12-15 00:00:00-05:00,0.02924896795308269,0.5619365690292293,0.1520056856556167,-0.594954443741135,-0.22147437904275918,-0.3465996993331692
2000-12-18 00:00:00-05:00,0.030376498756410318,0.5648414063592764,0.1953688971141263,-0.5783385698792077,-0.1914848363825407,-0.3183969969785095
2000-12-19 00:00:00-05:00,0.02963065984279652,0.5244702757577424,0.16668500623542848,-0.8092642767337134,-0.32128963524914245,-0.31892293120953363
2000-12-20 00:00:00-05:00,0.02980838768809969,0.5198257001715798,0.17352016330182682,-0.8358315757984818,-0.33115570624832746,-0.32114707212567795
2000-12-21 00:00:00-05:00,0.02938484284615544,0.4930241938246767,0.15723123843238102,-0.9891380773926914,-0.4159534194801552,-0.338384589826492
2000-12-22 00:00:00-05:00,0.029501380742621132,0.4930102651007975,0.16171311815793504,-0.9892177506730645,-0.4137523162575647,-0.35208781281395973
2000-12-26 00:00:00-05:00,0.029524753009577263,0.4944000397579531,0.16261198189743767,-0.9812681418736532,-0.4093280799881078,-0.3624951341183502
2000-12-27 00:00:00-05:00,0.028898781011703446,0.5189154686374826,0.13853800003299652,-0.841038164201648,-0.35125008208432573,-0.360450579203073
2000-12-28 00:00:00-05:00,0.028676397375482932,0.5039493237863962,0.12998544553614136,-0.9266455655086782,-0.3983300599862684,-0.36733775752729037
2000-12-29 00:00:00-05:00,0.029006394592690294,0.521885651102279,0.142676663433028,-0.8240485115724024,-0.34068592406968723,-0.36249196962590796
2001-01-02 00:00:00-05:00,0.030476795870661204,0.541763325396457,0.1992261797365645,-0.710346816360719,-0.2555603183120772,-0.3430498512052114
2001-01-03 00:00:00-05:00,0.034426129370932305,0.5458388060099923,0.3511118605419249,-0.6870347805710468,-0.16796146001456097,-0.3112155982614568
2001-01-04 00:00:00-05:00,0.033142886247404586,0.5012952775059415,0.3017601774180698,-0.9418268969256213,-0.3200333597537757,-0.31281882762369656
2001-01-05 00:00:00-05:00,0.033775140075601194,0.5368467204388447,0.3260757494331567,-0.7384701425654558,-0.20619719656614957,-0.29343307652232437
2001-01-08 00:00:00-05:00,0.03355073569147897,0.5635655952595028,0.3174454798811495,-0.5856362991138913,-0.13409540961637087,-0.2644625916303328
2001-01-09 00:00:00-05:00,0.03355744065370333,0.5761884132592839,0.31770334307557235,-0.5134328922322301,-0.09786477457832887,-0.23417207943905935
2001-01-10 00:00:00-05:00,0.03327008524650928,0.5589068672252457,0.3066520678029794,-0.6122845511772811,-0.15281624168715086,-0.21938010893871232
2001-01-11 00:00:00-05:00,0.033023764337181474,0.5546182508968662,0.2971789202434528,-0.6368157382484003,-0.16981840900247375,-0.2103688907684871
2001-01-12 00:00:00-05:00,0.033552086813820145,0.5726661835709308,0.3174974421012625,-0.5335802938127042,-0.10804142585572085,-0.19176389714798414
2001-01-16 00:00:00-05:00,0.032480351746918615,0.5632200761217864,0.2762800543399749,-0.5876126928863731,-0.1556663192731991,-0.1852007011707505
2001-01-17 00:00:00-05:00,0.032511641654802935,0.5693256495332495,0.2774834191510299,-0.5526883834903755,-0.1376024821696728,-0.17654647953419092
2001-01-18 00:00:00-05:00,0.030931479289348973,0.5696520799016931,0.2167126494392523,-0.5508211788208895,-0.16705426469081863,-0.17482062228994139
2001-01-19 00:00:00-05:00,0.031067833660117755,0.5647050578430852,0.2219566422379312,-0.5791184929829419,-0.17858092537250536,-0.1755043137594985
2001-01-22 00:00:00-05:00,0.030854608788847,0.5776300084362972,0.21375632065572733,-0.5051868664140385,-0.1457152728791556,-0.17008812450852703
2001-01-23 00:00:00-05:00,0.029991920963896267,0.5728812157286275,0.18057858886727665,-0.5323502947447398,-0.1758858529387316,-0.1711422569503824
2001-01-24 00:00:00-05:00,0.02997547076216524,0.5553973057567303,0.1799459377910556,-0.6323594896491671,-0.22620677592905575,-0.18115398767377755
2001-01-25 00:00:00-05:00,0.029978584144871083,0.5442918072724279,0.18006567400777468,-0.6958837221699609,-0.25790902408109306,-0.195109448838744
2001-01-26 00:00:00-05:00,0.03012768960083933,0.5494536564893407,0.1858000551862637,-0.6663575815508846,-0.24027876318231048,-0.20332205144666518
2001-01-29 00:00:00-05:00,0.02993389476846911,0.5529566755780285,0.17834698492793002,-0.6463200659518216,-0.23398654051194578,-0.208897413094898
2001-01-30 00:00:00-05:00,0.029630737346224022,0.5536416494950855,0.16668798690567324,-0.6424019669633508,-0.2378569900288388,-0.21416279071925087
2001-01-31 00:00:00-05:00,0.028563495562551,0.5409743576507011,0.12564340434864762,-0.7148597673645523,-0.2946081815079523,-0.22878922540810567
2001-02-01 00:00:00-05:00,0.022593005542598348,0.45035633658162694,-0.10397304646764048,-1.2332012221945867,-0.6685871343311136,-0.3087524815759253
2001-02-02 00:00:00-05:00,0.02204408253230395,0.44551201891461545,-0.12508383519251498,-1.260911060012205,-0.69299744760236,-0.3786152026716406
2001-02-05 00:00:00-05:00,0.02019740455466457,0.388387119981397,-0.19610441166263826,-1.5876695002289976,-0.8918869559458179,-0.47193733963058193
2001-02-06 00:00:00-05:00,0.02082418630716594,0.4056561733697543,-0.1719992878009759,-1.4888893000960075,-0.8304442939484917,-0.5371204222338382
2001-02-07 00:00:00-05:00,0.02043307317986854,0.38009468871023155,-0.18704093561506943,-1.6351027904119464,-0.911071863013508,-0.6051115932846871
2001-02-08 00:00:00-05:00,0.019370103597973937,0.3598216355972435,-0.2279212154421259,-1.7510660802792313,-0.9894936478606786,-0.674999239571231
2001-02-09 00:00:00-05:00,0.018955200324066133,0.3632422479232978,-0.24387779804562945,-1.7314999371591449,-0.9876888676023872,-0.7318518992132593
2001-02-12 00:00:00-05:00,0.018348555186650305,0.3282723123677051,-0.267208496680561,-1.9315304284163035,-1.0993694625484323,-0.7986732743651089
2001-02-13 00:00:00-05:00,0.018026985238513184,0.3333514333839483,-0.2795756139412326,-1.9024774989243816,-1.091026556432807,-0.8518284165592358
2001-02-14 00:00:00-05:00,0.01778268372461859,0.34419486964399637,-0.28897109845959834,-1.8404522807604833,-1.0647116896100408,-0.8905344662048367
2001-02-15 00:00:00-05:00,0.017405278530139824,0.3244997299786829,-0.30348555891196377,-1.9531098650550858,-1.1282977119835247,-0.9337641472555072
2001-02-16 00:00:00-05:00,0.01732806865332116,0.32833417944634613,-0.3064549396200493,-1.9311765443745803,-1.1188157419973148,-0.9674098917540176
2001-02-20 00:00:00-05:00,0.019152663962738313,0.45224059115088494,-0.2362836307786795,-1.2224231535149048,-0.7293533921467922,-0.9241268918254311
2001-02-21 00:00:00-05:00,0.019344449040643592,0.43968144967434936,-0.22890785278374623,-1.2942623262044237,-0.761585089494085,-0.8945738368560954
2001-02-22 00:00:00-05:00,0.019364883955713626,0.4451172126430818,-0.2281219553690562,-1.2631693796571108,-0.7456456675130835,-0.8674959878846387
2001-02-23 00:00:00-05:00,0.01939051433177552,0.441091383301911,-0.22713624800420815,-1.2861974066762538,-0.7566668273402309,-0.8473452314220191
2001-02-26 00:00:00-05:00,0.020108402714875608,0.4813040153363415,-0.19952729429039007,-1.056178322774795,-0.6278528085325925,-0.807437518169396
2001-02-27 00:00:00-05:00,0.020073632776141225,0.4798671721199838,-0.20086449607794987,-1.0643971670437709,-0.6326308315608604,-0.7756544842405714
2001-02-28 00:00:00-05:00,0.020437735917322085,0.4879918722582215,-0.18686161344526542,-1.0179233107398271,-0.6023924620925463,-0.7441522983954758
2001-03-01 00:00:00-05:00,0.020319079298221326,0.4814880200679186,-0.19142497619316803,-1.0551258027667871,-0.6232753894799776,-0.7221746785926579
2001-03-02 00:00:00-05:00,0.019598842707966618,0.5137656382981901,-0.219124238573582,-0.8704955559952956,-0.5448098972844388,-0.6899265365366181
2001-03-05 00:00:00-05:00,0.02000322676975533,0.48838247805650814,-0.20357220972430917,-1.0156890180973668,-0.609630613910838,-0.6753272778773852
2001-03-06 00:00:00-05:00,0.020445427747494326,0.47186677570653723,-0.18656579673030077,-1.1101599972980518,-0.6483628970141763,-0.6704246631749835
2001-03-07 00:00:00-05:00,0.021083160147055635,0.4834763065002585,-0.1620395267476932,-1.043752664512396,-0.6028960956300446,-0.6581467418031764
2001-03-08 00:00:00-05:00,0.02087551788371768,0.48088923540094813,-0.17002514926574253,-1.0585508931819794,-0.614288021223861,-0.6501724289705736
2001-03-09 00:00:00-05:00,0.021660622694060376,0.510631843983549,-0.13983114852757283,-0.8884210799145497,-0.5141261142210612,-0.6254367353797532
2001-03-12 00:00:00-05:00,0.024588161492824837,0.6114490263759917,-0.02724222092651708,-0.3117397048784528,-0.16949096290248494,-0.5425375040202498
2001-03-13 00:00:00-05:00,0.02592246987477554,0.6480397137841325,0.02407335852074146,-0.10243839901668192,-0.039182520247970226,-0.4510184160616535
2001-03-14 00:00:00-05:00,0.02796391742400316,0.6797115507266963,0.10258449231625076,0.07872673617683902,0.09065561424654489,-0.3525322287328901
2001-03-15 00:00:00-05:00,0.02935422124488864,0.7103385955031584,0.15605357573171552,0.25391558668677144,0.20498458120924348,-0.2511655360161385
2001-03-16 00:00:00-05:00,0.029379200400674432,0.7158826147660229,0.15701423810226683,0.2856277668515583,0.22132100247691255,-0.1652588926537656
2001-03-19 00:00:00-05:00,0.02969636084991688,0.7445464836841691,0.16921177238353646,0.44958711335686263,0.30939944287019955,-0.07895737710395373
2001-03-20 00:00:00-05:00,0.029710133892927426,0.7513277207888158,0.16974146378951027,0.4883762666058689,0.32905886519768957,-0.004772605776382215
2001-03-21 00:00:00-05:00,0.030275155950771494,0.7665181465530527,0.19147139870632623,0.5752665705126416,0.38336898460948393,0.06579859247559346
2001-03-22 00:00:00-05:00,0.03066958152585054,0.7739101315285238,0.20664043849337246,0.6175492445444086,0.41209484151889053,0.128761546847102
2001-03-23 00:00:00-05:00,0.03350660502093193,0.7954160739166775,0.3157482778241508,0.7405647477903827,0.5281565128072667,0.20137881338531377
2001-03-26 00:00:00-05:00,0.03328053595939839,0.7827231250925222,0.307053987175439,0.6679601876601111,0.48750708741777504,0.2534021359366704
2001-03-27 00:00:00-05:00,0.03467478230669933,0.7968493818366086,0.36067469448102707,0.7487633699151166,0.5547190321980718,0.3081870261660161
2001-03-28 00:00:00-05:00,0.034545993896415446,0.7873974239323385,0.3557216776303446,0.6946975058265922,0.5252095917284684,0.3476456744500983
2001-03-29 00:00:00-05:00,0.034577627509101115,0.7862731115581842,0.35693826083324864,0.6882663599592785,0.5226023103962636,0.37945597189485564
2001-03-30 00:00:00-05:00,0.035028262408538326,0.781324970130633,0.37426903031396674,0.6599626429281304,0.5171158366210487,0.4044850382087089
2001-10-29 00:00:00-05:00,0.048035444694065295,0.5814664422310039,0.874506535366673,-0.48324219524326173,0.19563217006170563,0.3665117894547083
2001-10-30 00:00:00-05:00,0.04768653439982863,0.5848015614368245,0.8610879477552452,-0.4641650787847273,0.19846143448525896,0.335957179460263
2001-10-31 00:00:00-05:00,0.047053329713157725,0.5754260935079335,0.8367358070921299,-0.5177934148335729,0.15947119612927851,0.30386881885462946
2001-11-01 00:00:00-05:00,0.0474399952628007,0.5864586380469061,0.851606407472541,-0.454686484011842,0.19845996173034952,0.2847035721047604
2001-11-02 00:00:00-05:00,0.04711379577533999,0.5876874440512985,0.8390612447943502,-0.4476576272292038,0.19570180878257318,0.26852143331890815
2001-11-05 00:00:00-05:00,0.04579337239807264,0.569613292510675,0.7882796626378176,-0.551043045425922,0.1186183086059478,0.24126631973473353
2001-11-06 00:00:00-05:00,0.045155571418318316,0.558086444628281,0.7637507551597172,-0.6169774261426476,0.07338666450853482,0.21074274605724286
2001-11-07 00:00:00-05:00,0.04370066759271835,0.527636162298023,0.7077972485636284,-0.791155183026348,-0.04167896723135983,0.16484788909567874
2001-11-08 00:00:00-05:00,0.042884195088468635,0.5158134651734618,0.6763968914759544,-0.8587818422191,-0.09119247537157282,0.11829509555617844
2001-11-09 00:00:00-05:00,0.04272803350835619,0.5115998825380568,0.6703911419211519,-0.8828838312883339,-0.10624634468359101,0.07746937914894762
2001-11-12 00:00:00-05:00,0.04217724605815771,0.506848069815466,0.6492086495216871,-0.9100645343168194,-0.13042794239756617,0.03966986614049057
2001-11-13 00:00:00-05:00,0.04138294259913862,0.48416359163532674,0.6186608819981579,-1.039821345194324,-0.21058023159808298,-0.005830151630159167
2001-11-14 00:00:00-05:00,0.040396088579617684,0.4532015407113995,0.5807078971210503,-1.2169264544329892,-0.31810927865596944,-0.06260817472576104
2001-11-15 00:00:00-05:00,0.03949852314553905,0.44226801495916634,0.5461888226967115,-1.279466990829323,-0.36663908406630574,-0.11788652187858734
2001-11-16 00:00:00-05:00,0.03789113783101612,0.39351297588786355,0.4843710975549645,-1.5583492438775406,-0.5369890731612881,-0.1940869857481693
2001-11-19 00:00:00-05:00,0.037777262276193706,0.398153531108979,0.47999160765619964,-1.531804941583645,-0.5259066669637227,-0.2544178368782699
2001-11-20 00:00:00-05:00,0.03650957888890098,0.35356137316219194,0.4312383295875373,-1.7868752217713961,-0.6778184460919294,-0.331399765826208
2001-11-21 00:00:00-05:00,0.035667952986380085,0.3649786388574417,0.39887060901417026,-1.7215676588734408,-0.6613485249296353,-0.39139044929955835
2001-11-23 00:00:00-05:00,0.035790887448649195,0.3754406081176002,0.4035984914517773,-1.6617244587823237,-0.6290629836652732,-0.43460363736605195
2001-11-26 00:00:00-05:00,0.03530364879445971,0.38707465593240975,0.38485999425948475,-1.5951768869114502,-0.6051584463259827,-0.46561360263149393
2001-11-27 00:00:00-05:00,0.01497625817124961,0.5727259337040771,-0.39690218500211183,-0.5332385188481227,-0.46507035192511725,-0.46551482977578906
2001-11-28 00:00:00-05:00,0.01693542698075442,0.5950465851389043,-0.3215553730846481,-0.4055628225463536,-0.3635590978155009,-0.44697742396482754
2001-11-29 00:00:00-05:00,0.016977263123465338,0.5990563376424066,-0.3199464152649345,-0.38262675616956215,-0.35128658571724836,-0.4295790897379949
2001-11-30 00:00:00-05:00,0.017008946760097503,0.5486092357178168,-0.3187279082130647,-0.671187727762826,-0.49495781798794536,-0.44146613123798584
